id,url,url_length,has_https,num_dots,num_special_chars,entropy,label
6313,https://www.openai.com/news,27,1,2,6,3.764,benign
6314,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6315,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6316,https://www.amazon.in/home,26,1,2,6,3.796,benign
6317,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6318,http://ln6goqsy9i.com/free/login.php,36,0,2,7,4.239,malicious
6319,http://iw39llu5bo.com/verify/login.php,38,0,2,7,4.379,malicious
6320,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6321,https://www.bbc.com/about,25,1,2,6,3.643,benign
6322,https://www.wikipedia.org/home,30,1,2,6,3.923,benign
6323,http://f9kw51d3jj.com/verify/login.php,38,0,2,7,4.544,malicious
6324,http://bvr6cuhr5d.com/login/login.php,37,0,2,7,4.175,malicious
6325,https://www.bbc.com/about,25,1,2,6,3.643,benign
6326,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6327,https://www.google.com/products,31,1,2,6,3.913,benign
6328,https://www.openai.com/products,31,1,2,6,3.994,benign
6329,http://7rpp9cwnbi.com/secure/login.php,38,0,2,7,4.186,malicious
6330,https://www.google.com/products,31,1,2,6,3.913,benign
6331,http://5sczh36hia.com/secure/login.php,38,0,2,7,4.261,malicious
6332,http://jg0d6muw0x.com/verify/login.php,38,0,2,7,4.491,malicious
6333,https://www.openai.com/news,27,1,2,6,3.764,benign
6334,https://www.bbc.com/news,24,1,2,6,3.637,benign
6335,https://www.bbc.com/home,24,1,2,6,3.605,benign
6336,https://www.wikipedia.org/products,34,1,2,6,3.999,benign
6337,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6338,http://8ua4nutho6.com/login/login.php,37,0,2,7,3.993,malicious
6339,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6340,https://www.google.com/home,27,1,2,6,3.662,benign
6341,http://63h0anhkw9.com/bonus/login.php,37,0,2,7,4.283,malicious
6342,http://6reavbehhw.com/win/login.php,35,0,2,7,4.136,malicious
6343,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6344,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6345,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6346,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6347,http://botzl9do0f.com/secure/login.php,38,0,2,7,4.313,malicious
6348,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6349,http://d6unuwixuy.com/win/login.php,35,0,2,7,4.072,malicious
6350,http://rywymcs3y4.com/update/login.php,38,0,2,7,4.313,malicious
6351,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6352,http://fa9sxvf123.com/secure/login.php,38,0,2,7,4.491,malicious
6353,http://shz8brhq1f.com/secure/login.php,38,0,2,7,4.333,malicious
6354,http://uyshcjqt2j.com/login/login.php,37,0,2,7,4.101,malicious
6355,http://yejl0ti4nr.com/login/login.php,37,0,2,7,4.06,malicious
6356,https://www.google.com/products,31,1,2,6,3.913,benign
6357,http://kx010yxsd5.com/free/login.php,36,0,2,7,4.427,malicious
6358,http://yfliuf4pjd.com/verify/login.php,38,0,2,7,4.261,malicious
6359,http://c6cgelvd3d.com/login/login.php,37,0,2,7,4.026,malicious
6360,http://sijzv07ey3.com/verify/login.php,38,0,2,7,4.419,malicious
6361,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6362,http://s74ccfh9ap.com/free/login.php,36,0,2,7,4.184,malicious
6363,http://mn9x6gtx9g.com/free/login.php,36,0,2,7,4.107,malicious
6364,http://dik6gs0jvc.com/verify/login.php,38,0,2,7,4.419,malicious
6365,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6366,http://a178fxpif8.com/update/login.php,38,0,2,7,4.238,malicious
6367,https://www.google.com/home,27,1,2,6,3.662,benign
6368,http://gk783nc8mq.com/win/login.php,35,0,2,7,4.115,malicious
6369,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6370,http://dlm9nwjwfd.com/verify/login.php,38,0,2,7,4.333,malicious
6371,https://www.bbc.com/products,28,1,2,6,3.771,benign
6372,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6373,http://7yucf6wxqg.com/secure/login.php,38,0,2,7,4.419,malicious
6374,https://www.openai.com/about,28,1,2,6,3.914,benign
6375,http://flmr19ik85.com/verify/login.php,38,0,2,7,4.366,malicious
6376,http://ih5kcaehkk.com/secure/login.php,38,0,2,7,4.116,malicious
6377,https://www.google.com/products,31,1,2,6,3.913,benign
6378,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6379,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6380,https://www.openai.com/about,28,1,2,6,3.914,benign
6381,http://8axp0uo7rv.com/free/login.php,36,0,2,7,4.316,malicious
6382,http://zmyp2chaqp.com/secure/login.php,38,0,2,7,4.218,malicious
6383,http://qzzgus8p6w.com/secure/login.php,38,0,2,7,4.301,malicious
6384,http://lx2wedf433.com/login/login.php,37,0,2,7,4.229,malicious
6385,http://f8nuix6ht3.com/verify/login.php,38,0,2,7,4.326,malicious
6386,https://www.google.com/news,27,1,2,6,3.736,benign
6387,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6388,http://ll5ubevszl.com/login/login.php,37,0,2,7,4.098,malicious
6389,https://www.google.com/products,31,1,2,6,3.913,benign
6390,http://tqichex7sa.com/update/login.php,38,0,2,7,4.175,malicious
6391,http://eog4mszknu.com/verify/login.php,38,0,2,7,4.366,malicious
6392,http://ckxr5saxqc.com/win/login.php,35,0,2,7,4.229,malicious
6393,http://twkc031vgl.com/verify/login.php,38,0,2,7,4.366,malicious
6394,http://vho8kto9qe.com/free/login.php,36,0,2,7,4.142,malicious
6395,https://www.wikipedia.org/home,30,1,2,6,3.923,benign
6396,https://www.openai.com/news,27,1,2,6,3.764,benign
6397,http://xkqkp90ne6.com/bonus/login.php,37,0,2,7,4.304,malicious
6398,https://www.openai.com/home,27,1,2,6,3.782,benign
6399,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6400,http://lk32j1wmpq.com/win/login.php,35,0,2,7,4.158,malicious
6401,https://www.openai.com/news,27,1,2,6,3.764,benign
6402,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6403,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6404,http://8aard7dq8v.com/login/login.php,37,0,2,7,4.196,malicious
6405,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6406,http://nyjnmxwl4r.com/secure/login.php,38,0,2,7,4.313,malicious
6407,http://pfxlf5jpf0.com/win/login.php,35,0,2,7,4.033,malicious
6408,https://www.google.com/about,28,1,2,6,3.869,benign
6409,https://www.google.com/products,31,1,2,6,3.913,benign
6410,https://www.google.com/news,27,1,2,6,3.736,benign
6411,http://6oqnfc3y0s.com/update/login.php,38,0,2,7,4.366,malicious
6412,https://www.bbc.com/news,24,1,2,6,3.637,benign
6413,http://8pnbifeuo4.com/free/login.php,36,0,2,7,4.128,malicious
6414,https://www.amazon.in/home,26,1,2,6,3.796,benign
6415,http://0pmou6ez96.com/free/login.php,36,0,2,7,4.184,malicious
6416,http://jmhj6c6ab5.com/verify/login.php,38,0,2,7,4.366,malicious
6417,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6418,http://r0k8oig4e8.com/update/login.php,38,0,2,7,4.261,malicious
6419,http://envguasmcj.com/win/login.php,35,0,2,7,4.172,malicious
6420,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6421,https://www.google.com/news,27,1,2,6,3.736,benign
6422,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6423,https://www.openai.com/home,27,1,2,6,3.782,benign
6424,http://qfuj7vlsgo.com/secure/login.php,38,0,2,7,4.313,malicious
6425,https://www.bbc.com/news,24,1,2,6,3.637,benign
6426,https://www.google.com/news,27,1,2,6,3.736,benign
6427,http://9yq5qhs5cd.com/win/login.php,35,0,2,7,4.172,malicious
6428,https://www.google.com/products,31,1,2,6,3.913,benign
6429,https://www.openai.com/profile,30,1,2,6,4.006,benign
6430,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6431,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6432,https://www.amazon.in/news,26,1,2,6,3.719,benign
6433,http://mj22oigkyo.com/secure/login.php,38,0,2,7,4.228,malicious
6434,http://b47zpo0llq.com/verify/login.php,38,0,2,7,4.366,malicious
6435,https://www.openai.com/profile,30,1,2,6,4.006,benign
6436,http://ce5ycn31ly.com/login/login.php,37,0,2,7,4.026,malicious
6437,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6438,http://xx9jc01jr5.com/verify/login.php,38,0,2,7,4.439,malicious
6439,http://q5lho3g839.com/secure/login.php,38,0,2,7,4.294,malicious
6440,http://y193at6mdv.com/login/login.php,37,0,2,7,4.229,malicious
6441,http://loi5yrce3s.com/login/login.php,37,0,2,7,4.067,malicious
6442,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6443,https://www.openai.com/news,27,1,2,6,3.764,benign
6444,https://www.bbc.com/home,24,1,2,6,3.605,benign
6445,http://v71e4fmtcp.com/win/login.php,35,0,2,7,4.136,malicious
6446,http://8ornrfj6ns.com/win/login.php,35,0,2,7,4.115,malicious
6447,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6448,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6449,https://www.amazon.in/products,30,1,2,6,4.031,benign
6450,https://www.bbc.com/about,25,1,2,6,3.643,benign
6451,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6452,https://www.wikipedia.org/home,30,1,2,6,3.923,benign
6453,http://3u4ooxa8rn.com/secure/login.php,38,0,2,7,4.281,malicious
6454,https://www.google.com/home,27,1,2,6,3.662,benign
6455,https://www.amazon.in/about,27,1,2,6,3.828,benign
6456,http://9aho3k5wui.com/verify/login.php,38,0,2,7,4.432,malicious
6457,http://2jyhrqg3ig.com/verify/login.php,38,0,2,7,4.274,malicious
6458,http://9zw5lf30ei.com/bonus/login.php,37,0,2,7,4.412,malicious
6459,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6460,https://www.amazon.in/products,30,1,2,6,4.031,benign
6461,https://www.openai.com/news,27,1,2,6,3.764,benign
6462,https://www.bbc.com/home,24,1,2,6,3.605,benign
6463,http://wd6ocsvs1v.com/free/login.php,36,0,2,7,4.295,malicious
6464,https://www.microsoft.com/home,30,1,2,6,3.74,benign
6465,https://www.amazon.in/news,26,1,2,6,3.719,benign
6466,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6467,http://1lerver2yz.com/update/login.php,38,0,2,7,4.313,malicious
6468,https://www.amazon.in/about,27,1,2,6,3.828,benign
6469,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6470,https://www.amazon.in/products,30,1,2,6,4.031,benign
6471,https://www.google.com/news,27,1,2,6,3.736,benign
6472,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6473,http://jdzo392ptg.com/secure/login.php,38,0,2,7,4.313,malicious
6474,http://5iupz883lf.com/free/login.php,36,0,2,7,4.225,malicious
6475,http://ok8cysh6xq.com/verify/login.php,38,0,2,7,4.399,malicious
6476,https://www.bbc.com/home,24,1,2,6,3.605,benign
6477,http://9lnbohuxs9.com/win/login.php,35,0,2,7,4.072,malicious
6478,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6479,http://xmw7u7v9op.com/login/login.php,37,0,2,7,4.074,malicious
6480,https://www.amazon.in/about,27,1,2,6,3.828,benign
6481,http://jlz2mdkqaj.com/bonus/login.php,37,0,2,7,4.358,malicious
6482,http://9kdppeq1zj.com/verify/login.php,38,0,2,7,4.416,malicious
6483,https://www.google.com/about,28,1,2,6,3.869,benign
6484,http://ex324gsy5y.com/login/login.php,37,0,2,7,4.229,malicious
6485,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6486,https://www.google.com/news,27,1,2,6,3.736,benign
6487,http://dxvniua0ir.com/login/login.php,37,0,2,7,4.121,malicious
6488,http://l0l8lphyki.com/bonus/login.php,37,0,2,7,4.088,malicious
6489,http://8v886n7hmq.com/login/login.php,37,0,2,7,4.026,malicious
6490,http://55h7w8fkro.com/free/login.php,36,0,2,7,4.218,malicious
6491,https://www.openai.com/about,28,1,2,6,3.914,benign
6492,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6493,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6494,http://mtb77meuuy.com/login/login.php,37,0,2,7,4.047,malicious
6495,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6496,http://7vh7l0mh78.com/login/login.php,37,0,2,7,3.939,malicious
6497,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6498,http://4cd3liqa12.com/win/login.php,35,0,2,7,4.229,malicious
6499,https://www.wikipedia.org/news,30,1,2,6,3.87,benign
6500,https://www.amazon.in/news,26,1,2,6,3.719,benign
6501,http://rp1482gqt1.com/secure/login.php,38,0,2,7,4.281,malicious
6502,https://www.openai.com/news,27,1,2,6,3.764,benign
6503,http://fvqfbdpwc1.com/login/login.php,37,0,2,7,4.162,malicious
6504,http://5t5q07nj8a.com/win/login.php,35,0,2,7,4.207,malicious
6505,https://www.bbc.com/about,25,1,2,6,3.643,benign
6506,http://m5qm2j4pki.com/win/login.php,35,0,2,7,4.115,malicious
6507,http://bvq4rkp3wu.com/login/login.php,37,0,2,7,4.27,malicious
6508,http://e71woo0hll.com/free/login.php,36,0,2,7,4.086,malicious
6509,https://www.amazon.in/home,26,1,2,6,3.796,benign
6510,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6511,http://rh3l7tynu5.com/update/login.php,38,0,2,7,4.228,malicious
6512,http://osso2ufzzj.com/update/login.php,38,0,2,7,4.228,malicious
6513,http://hosdqe3nhw.com/free/login.php,36,0,2,7,4.163,malicious
6514,http://mhjnbxsm2e.com/secure/login.php,38,0,2,7,4.221,malicious
6515,http://i2v0zslweu.com/bonus/login.php,37,0,2,7,4.304,malicious
6516,http://6d6zj6ml55.com/free/login.php,36,0,2,7,4.239,malicious
6517,http://qolf8mjl8n.com/bonus/login.php,37,0,2,7,4.121,malicious
6518,http://wq7an7p72i.com/update/login.php,38,0,2,7,4.166,malicious
6519,http://uvlyabzm36.com/free/login.php,36,0,2,7,4.427,malicious
6520,http://ag2i8onbe0.com/update/login.php,38,0,2,7,4.208,malicious
6521,https://www.bbc.com/about,25,1,2,6,3.643,benign
6522,https://www.amazon.in/home,26,1,2,6,3.796,benign
6523,https://www.microsoft.com/home,30,1,2,6,3.74,benign
6524,https://www.bbc.com/home,24,1,2,6,3.605,benign
6525,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6526,http://b2dp63qwbm.com/secure/login.php,38,0,2,7,4.406,malicious
6527,http://ergwj8rr1l.com/free/login.php,36,0,2,7,4.128,malicious
6528,http://k3ih714u65.com/win/login.php,35,0,2,7,4.265,malicious
6529,http://mubzu2ukhe.com/win/login.php,35,0,2,7,4.15,malicious
6530,https://www.wikipedia.org/products,34,1,2,6,3.999,benign
6531,http://2bn0i97err.com/bonus/login.php,37,0,2,7,4.283,malicious
6532,https://www.amazon.in/products,30,1,2,6,4.031,benign
6533,https://www.openai.com/home,27,1,2,6,3.782,benign
6534,http://dzf9wtdnap.com/verify/login.php,38,0,2,7,4.333,malicious
6535,https://www.amazon.in/home,26,1,2,6,3.796,benign
6536,http://qwsyx3t8c7.com/verify/login.php,38,0,2,7,4.471,malicious
6537,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6538,http://61f42q5iml.com/bonus/login.php,37,0,2,7,4.358,malicious
6539,https://www.google.com/profile,30,1,2,6,3.923,benign
6540,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6541,http://ysi9zf3xiz.com/free/login.php,36,0,2,7,4.295,malicious
6542,https://www.google.com/about,28,1,2,6,3.869,benign
6543,https://www.wikipedia.org/products,34,1,2,6,3.999,benign
6544,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6545,https://www.bbc.com/home,24,1,2,6,3.605,benign
6546,https://www.openai.com/about,28,1,2,6,3.914,benign
6547,http://1e6wwi825d.com/update/login.php,38,0,2,7,4.333,malicious
6548,http://ihsq8lh1tb.com/verify/login.php,38,0,2,7,4.294,malicious
6549,http://uowziut00a.com/login/login.php,37,0,2,7,4.013,malicious
6550,https://www.openai.com/products,31,1,2,6,3.994,benign
6551,http://kl4rfqcd0y.com/win/login.php,35,0,2,7,4.308,malicious
6552,http://agedxqwbmj.com/bonus/login.php,37,0,2,7,4.358,malicious
6553,https://www.bbc.com/home,24,1,2,6,3.605,benign
6554,https://www.amazon.in/about,27,1,2,6,3.828,benign
6555,https://www.openai.com/products,31,1,2,6,3.994,benign
6556,https://www.openai.com/home,27,1,2,6,3.782,benign
6557,https://www.openai.com/news,27,1,2,6,3.764,benign
6558,https://www.bbc.com/home,24,1,2,6,3.605,benign
6559,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6560,http://gm3lm8fhcc.com/win/login.php,35,0,2,7,3.957,malicious
6561,http://170hagmqp4.com/free/login.php,36,0,2,7,4.26,malicious
6562,https://www.google.com/about,28,1,2,6,3.869,benign
6563,http://kf4hn6mgwn.com/update/login.php,38,0,2,7,4.241,malicious
6564,http://oc8v04b6u5.com/login/login.php,37,0,2,7,4.216,malicious
6565,http://r71phquz3m.com/update/login.php,38,0,2,7,4.271,malicious
6566,http://1mplrpmxyr.com/login/login.php,37,0,2,7,3.916,malicious
6567,http://eon3ov1okm.com/login/login.php,37,0,2,7,3.939,malicious
6568,http://vaw54oqlfj.com/free/login.php,36,0,2,7,4.35,malicious
6569,http://wb0b1yoa8o.com/free/login.php,36,0,2,7,4.316,malicious
6570,https://www.bbc.com/products,28,1,2,6,3.771,benign
6571,https://www.openai.com/products,31,1,2,6,3.994,benign
6572,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6573,http://l4wfxfmd13.com/free/login.php,36,0,2,7,4.295,malicious
6574,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6575,http://j395eri8d5.com/free/login.php,36,0,2,7,4.295,malicious
6576,http://j4wldy8j1u.com/verify/login.php,38,0,2,7,4.491,malicious
6577,http://iw5l5kv4y4.com/login/login.php,37,0,2,7,4.101,malicious
6578,http://vim1xzftry.com/login/login.php,37,0,2,7,4.155,malicious
6579,https://www.google.com/profile,30,1,2,6,3.923,benign
6580,https://www.google.com/profile,30,1,2,6,3.923,benign
6581,https://www.wikipedia.org/products,34,1,2,6,3.999,benign
6582,http://icc6ph4uvd.com/win/login.php,35,0,2,7,4.036,malicious
6583,https://www.microsoft.com/home,30,1,2,6,3.74,benign
6584,http://y1vo4wqxjb.com/bonus/login.php,37,0,2,7,4.378,malicious
6585,http://wnsjykvjdz.com/verify/login.php,38,0,2,7,4.439,malicious
6586,https://www.openai.com/profile,30,1,2,6,4.006,benign
6587,http://35gw8lu3tg.com/secure/login.php,38,0,2,7,4.241,malicious
6588,https://www.openai.com/products,31,1,2,6,3.994,benign
6589,http://e9ebhnqqa4.com/update/login.php,38,0,2,7,4.188,malicious
6590,http://xb4o6pjhnd.com/win/login.php,35,0,2,7,4.093,malicious
6591,http://2unv92vn8r.com/bonus/login.php,37,0,2,7,4.196,malicious
6592,https://www.openai.com/news,27,1,2,6,3.764,benign
6593,https://www.amazon.in/news,26,1,2,6,3.719,benign
6594,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6595,http://vpasgpagi3.com/bonus/login.php,37,0,2,7,4.044,malicious
6596,https://www.google.com/profile,30,1,2,6,3.923,benign
6597,http://nv1vm2hjjh.com/secure/login.php,38,0,2,7,4.228,malicious
6598,http://hruszvd006.com/free/login.php,36,0,2,7,4.35,malicious
6599,http://5eswx4yei2.com/free/login.php,36,0,2,7,4.316,malicious
6600,http://57hdijwpy5.com/win/login.php,35,0,2,7,4.058,malicious
6601,https://www.amazon.in/news,26,1,2,6,3.719,benign
6602,http://1ois1wbscy.com/verify/login.php,38,0,2,7,4.294,malicious
6603,https://www.openai.com/home,27,1,2,6,3.782,benign
6604,https://www.amazon.in/home,26,1,2,6,3.796,benign
6605,http://kk3ilvs5uo.com/secure/login.php,38,0,2,7,4.261,malicious
6606,http://r2bkf59va2.com/bonus/login.php,37,0,2,7,4.412,malicious
6607,https://www.bbc.com/products,28,1,2,6,3.771,benign
6608,https://www.amazon.in/products,30,1,2,6,4.031,benign
6609,https://www.wikipedia.org/home,30,1,2,6,3.923,benign
6610,https://www.bbc.com/about,25,1,2,6,3.643,benign
6611,https://www.amazon.in/news,26,1,2,6,3.719,benign
6612,http://yhb9640rgz.com/bonus/login.php,37,0,2,7,4.337,malicious
6613,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6614,https://www.amazon.in/products,30,1,2,6,4.031,benign
6615,https://www.amazon.in/news,26,1,2,6,3.719,benign
6616,https://www.amazon.in/home,26,1,2,6,3.796,benign
6617,https://www.openai.com/products,31,1,2,6,3.994,benign
6618,https://www.bbc.com/news,24,1,2,6,3.637,benign
6619,http://t9ocnqwpbe.com/login/login.php,37,0,2,7,3.979,malicious
6620,https://www.microsoft.com/home,30,1,2,6,3.74,benign
6621,http://4xpzwyhfue.com/bonus/login.php,37,0,2,7,4.304,malicious
6622,https://www.openai.com/products,31,1,2,6,3.994,benign
6623,https://www.openai.com/home,27,1,2,6,3.782,benign
6624,https://www.amazon.in/products,30,1,2,6,4.031,benign
6625,http://7n795uaeu4.com/free/login.php,36,0,2,7,4.295,malicious
6626,http://svvmyzkvfk.com/win/login.php,35,0,2,7,4.172,malicious
6627,https://www.openai.com/home,27,1,2,6,3.782,benign
6628,http://r2led4ouv7.com/win/login.php,35,0,2,7,4.286,malicious
6629,http://l5kkynlckl.com/secure/login.php,38,0,2,7,4.136,malicious
6630,https://www.openai.com/profile,30,1,2,6,4.006,benign
6631,http://klauiaic7k.com/login/login.php,37,0,2,7,3.959,malicious
6632,https://www.bbc.com/home,24,1,2,6,3.605,benign
6633,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6634,http://mswrr90909.com/secure/login.php,38,0,2,7,4.188,malicious
6635,https://www.amazon.in/products,30,1,2,6,4.031,benign
6636,https://www.amazon.in/products,30,1,2,6,4.031,benign
6637,https://www.openai.com/about,28,1,2,6,3.914,benign
6638,https://www.microsoft.com/home,30,1,2,6,3.74,benign
6639,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6640,https://www.amazon.in/about,27,1,2,6,3.828,benign
6641,http://6bkcrhr7bp.com/verify/login.php,38,0,2,7,4.261,malicious
6642,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6643,http://7h8f9t6gxn.com/bonus/login.php,37,0,2,7,4.243,malicious
6644,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6645,https://www.google.com/profile,30,1,2,6,3.923,benign
6646,http://21ndcs1uys.com/bonus/login.php,37,0,2,7,4.155,malicious
6647,https://www.bbc.com/home,24,1,2,6,3.605,benign
6648,https://www.bbc.com/profile,27,1,2,6,3.958,benign
6649,http://ge3ziexogx.com/free/login.php,36,0,2,7,4.051,malicious
6650,http://m3hkyz1qwj.com/win/login.php,35,0,2,7,4.229,malicious
6651,https://www.amazon.in/products,30,1,2,6,4.031,benign
6652,https://www.microsoft.com/about,31,1,2,6,3.873,benign
6653,https://www.google.com/profile,30,1,2,6,3.923,benign
6654,https://www.openai.com/news,27,1,2,6,3.764,benign
6655,https://www.google.com/news,27,1,2,6,3.736,benign
6656,https://www.amazon.in/about,27,1,2,6,3.828,benign
6657,http://xas2r8lriu.com/login/login.php,37,0,2,7,4.155,malicious
6658,http://ee6gr37pvc.com/verify/login.php,38,0,2,7,4.228,malicious
6659,http://4us3g19kwg.com/login/login.php,37,0,2,7,4.196,malicious
6660,http://nu3m3td7ur.com/free/login.php,36,0,2,7,4.184,malicious
6661,http://do4cdtbj91.com/update/login.php,38,0,2,7,4.208,malicious
6662,http://oe5iomqd9a.com/update/login.php,38,0,2,7,4.123,malicious
6663,http://1m4i299ij2.com/bonus/login.php,37,0,2,7,4.229,malicious
6664,https://www.openai.com/profile,30,1,2,6,4.006,benign
6665,http://2ncn47dvcf.com/update/login.php,38,0,2,7,4.241,malicious
6666,https://www.wikipedia.org/about,31,1,2,6,3.978,benign
6667,http://3dvsb58zbn.com/verify/login.php,38,0,2,7,4.491,malicious
6668,http://ab2yu7yf9u.com/secure/login.php,38,0,2,7,4.419,malicious
6669,http://42m3zkn3pd.com/secure/login.php,38,0,2,7,4.353,malicious
6670,http://68bni976f7.com/update/login.php,38,0,2,7,4.333,malicious
6671,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6672,http://qn4g6rckpa.com/win/login.php,35,0,2,7,4.136,malicious
6673,http://9mff0gbvp8.com/verify/login.php,38,0,2,7,4.281,malicious
6674,http://kqbjrw7xoz.com/verify/login.php,38,0,2,7,4.524,malicious
6675,http://42w6hdbm4i.com/free/login.php,36,0,2,7,4.295,malicious
6676,http://gd1x8l3jda.com/bonus/login.php,37,0,2,7,4.358,malicious
6677,http://hxv2zottsm.com/bonus/login.php,37,0,2,7,4.088,malicious
6678,http://69x8plwq1q.com/free/login.php,36,0,2,7,4.337,malicious
6679,http://jmkfu904ht.com/win/login.php,35,0,2,7,4.207,malicious
6680,http://lsvryl36q5.com/win/login.php,35,0,2,7,4.286,malicious
6681,http://6rglcsma48.com/free/login.php,36,0,2,7,4.26,malicious
6682,http://nd8vi6fkrx.com/bonus/login.php,37,0,2,7,4.391,malicious
6683,https://www.wikipedia.org/products,34,1,2,6,3.999,benign
6684,https://www.amazon.in/news,26,1,2,6,3.719,benign
6685,https://www.google.com/home,27,1,2,6,3.662,benign
6686,https://www.openai.com/profile,30,1,2,6,4.006,benign
6687,http://5xgc14mchg.com/free/login.php,36,0,2,7,4.142,malicious
6688,https://www.wikipedia.org/home,30,1,2,6,3.923,benign
6689,https://www.openai.com/home,27,1,2,6,3.782,benign
6690,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6691,http://j8wrz3xccp.com/secure/login.php,38,0,2,7,4.301,malicious
6692,https://www.wikipedia.org/profile,33,1,2,6,3.968,benign
6693,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6694,http://b8q3518rwd.com/secure/login.php,38,0,2,7,4.491,malicious
6695,http://4vtrzr8dou.com/verify/login.php,38,0,2,7,4.326,malicious
6696,http://mgl7daovxp.com/secure/login.php,38,0,2,7,4.281,malicious
6697,https://www.google.com/profile,30,1,2,6,3.923,benign
6698,http://bsewyo0cad.com/free/login.php,36,0,2,7,4.329,malicious
6699,http://23br3d71ee.com/bonus/login.php,37,0,2,7,4.358,malicious
6700,http://uh9wl4b731.com/free/login.php,36,0,2,7,4.406,malicious
6701,https://www.openai.com/news,27,1,2,6,3.764,benign
6702,https://www.microsoft.com/profile,33,1,2,6,3.885,benign
6703,https://www.google.com/news,27,1,2,6,3.736,benign
6704,http://psrc4dwc27.com/update/login.php,38,0,2,7,4.271,malicious
6705,https://www.amazon.in/profile,29,1,2,6,4.047,benign
6706,https://www.openai.com/about,28,1,2,6,3.914,benign
6707,http://en1677snpf.com/login/login.php,37,0,2,7,4.054,malicious
6708,http://a23jk3ol8z.com/bonus/login.php,37,0,2,7,4.324,malicious
6709,https://www.openai.com/home,27,1,2,6,3.782,benign
6710,https://www.microsoft.com/products,34,1,2,6,3.822,benign
6711,https://www.microsoft.com/news,30,1,2,6,3.806,benign
6712,http://w8a5k8xeh8.com/verify/login.php,38,0,2,7,4.399,malicious
6713,https://www.google.com/news,27,1,2,6,3.736,benign
6714,http://kp748ffoyw.com/bonus/login.php,37,0,2,7,4.291,malicious
6715,https://www.google.com/about,28,1,2,6,3.869,benign
6716,https://www.bbc.com/news,24,1,2,6,3.637,benign
6717,http://p03ksgsra6.com/free/login.php,36,0,2,7,4.281,malicious
